ds,yhat,yhat_lower,yhat_upper
2025-04-08 05:00:00,0.8190564068179632,-1.0147959514311355,2.568948682175512
2025-04-08 05:10:00,0.830746850818507,-0.8941589191227133,2.6444762038259997
2025-04-08 05:20:00,0.8417876157545092,-0.9648432598106098,2.5455445505196534
2025-04-08 05:30:00,0.8521709601362129,-0.856974985948079,2.7749750543496563
2025-04-08 05:40:00,0.8619332773187913,-1.0098981751908127,2.638863484994516
2025-04-08 05:50:00,0.8711517098788119,-0.967003040668958,2.634954203197158
2025-04-08 06:00:00,0.8799390889788878,-0.9199327949739983,2.783823119897321
2025-04-08 06:10:00,0.8884373952188368,-0.9130952820391096,2.4642954326996067
2025-04-08 06:20:00,0.8968099905498007,-0.908625381754721,2.7196649367894277
2025-04-08 06:30:00,0.9052329153846691,-0.831145510281061,2.5170793926277995
2025-04-08 06:40:00,0.9138855798711173,-0.841980726654051,2.7655653297534544
2025-04-08 06:50:00,0.9229412014448978,-0.7802043129768582,2.8200000844886626
2025-04-08 07:00:00,0.964195952808794,-0.6803403583515379,2.77788769963238
2025-04-08 07:10:00,0.9745055831020624,-0.885180139589173,2.7248818241176083
2025-04-08 07:20:00,0.985608862157689,-0.8681926486528841,2.642420045952907
2025-04-08 07:30:00,0.9975661721819399,-0.8856154826679199,2.7099258054713853
2025-04-08 07:40:00,1.0103925346320914,-0.8759497547681212,2.695452347309631
2025-04-08 07:50:00,1.0240537134533902,-0.7516688394210426,2.8168681764910044
2025-04-08 08:00:00,1.0384641802632313,-0.6941630552607635,2.799226804541879
2025-04-08 08:10:00,1.0534870647844399,-0.6279503374014148,2.833881965555787
2025-04-08 08:20:00,1.0689361465757568,-0.7832585100147629,2.794101130381195
2025-04-08 08:30:00,1.084579874141705,-0.7138629533654782,2.9208722820764654
2025-04-08 08:40:00,1.1001473266966,-0.6309919732775985,2.9373423573367563
2025-04-08 08:50:00,1.1153359655072312,-0.7780073392976647,2.8430033554244143
2025-04-08 09:00:00,1.129820956486535,-0.6603705706028357,2.844724075011809
2025-04-08 09:10:00,1.1432657877884416,-0.7469376404252648,2.948694080348399
2025-04-08 09:20:00,1.1553338551783392,-0.6894355312766732,2.947652952180418
2025-04-08 09:30:00,1.165700647933955,-0.6655931909375243,2.8476414781452735
2025-04-08 09:40:00,1.1740661385360087,-0.6609409958578003,3.0411969734152406
2025-04-08 09:50:00,1.1801669626633156,-0.5872384457281637,3.0097337610661765
2025-04-08 10:00:00,1.1521493724185294,-0.5349519811202673,2.868884330667111
2025-04-08 10:10:00,1.1531341551371,-0.6821128028174738,2.8854131266507785
2025-04-08 10:20:00,1.1513941331581243,-0.5889557844711752,2.918535761438077
2025-04-08 10:30:00,1.146915895587558,-0.5961554639814758,2.9691707293378355
2025-04-08 10:40:00,1.1397664603050988,-0.6799986193964501,2.9035842247183283
2025-04-08 10:50:00,1.130096222526247,-0.7165481501200581,3.003649004950496
2025-04-08 11:00:00,1.118139412674194,-0.692845839263625,2.926452180976143
2025-04-08 11:10:00,1.1042119597724793,-0.6167537331825463,2.951659065509114
2025-04-08 11:20:00,1.0887067350535191,-0.7391459322228204,2.8337710519719805
2025-04-08 11:30:00,1.0720862303296363,-0.6909477907297132,2.912951812013512
2025-04-08 11:40:00,1.0548728065140844,-0.7722538882005036,2.7378128071884933
2025-04-08 11:50:00,1.0376367250563912,-0.6983312078306014,2.8206619807189486
2025-04-08 12:00:00,1.0209822480979676,-0.6552935367098407,2.700780238510134
2025-04-08 12:10:00,1.005532157973855,-0.8473700436819811,2.6088034957133845
2025-04-08 12:20:00,0.9919111034095096,-0.7009725854675244,2.863956160953226
2025-04-08 12:30:00,0.9807282238976153,-0.7577819870691835,2.8148021734248636
2025-04-08 12:40:00,0.9725595362946111,-0.8224831760383646,2.72492198520193
2025-04-08 12:50:00,0.9679305855893868,-0.7376847520288794,2.5837508163964142
2025-04-08 13:00:00,0.9672998655276649,-0.7014351238237532,2.7806637013225144
2025-04-08 13:10:00,0.97104350354128,-0.7822711308183722,2.7282358859782656
2025-04-08 13:20:00,0.9794416784037218,-0.6341830264361389,2.864569726187711
2025-04-08 13:30:00,0.9926671988191655,-0.7340097568922053,2.7841974513215217
2025-04-08 13:40:00,1.0107766180122495,-0.8045842226101187,2.795946947658898
2025-04-08 13:50:00,1.0337041941252716,-0.7659410538020194,2.791393769856509
2025-04-08 14:00:00,1.06125893157339,-0.6934426449036624,2.966703487048781
2025-04-08 14:10:00,1.0931248553605817,-0.710719853511852,2.9367917994776205
2025-04-08 14:20:00,1.1288645821282521,-0.6950164205716098,3.087478757507843
2025-04-08 14:30:00,1.167926160477386,-0.6849868178566015,2.9706060918500543
2025-04-08 14:40:00,1.2096530611323766,-0.5764867288041268,2.8156620753927135
2025-04-08 14:50:00,1.2532971080876998,-0.5076305877114663,2.9615420439775995
2025-04-08 15:00:00,1.2980340572579725,-0.4909431909307578,3.1905374239334896
2025-04-08 15:10:00,1.3429814523167032,-0.5137143746575511,3.287699724249987
2025-04-08 15:20:00,1.3872183190029022,-0.47003674204913304,3.2233880779525017
2025-04-08 15:30:00,1.4298062043432758,-0.11790347829953025,3.1609935302281538
2025-04-08 15:40:00,1.4698110238679136,-0.4432623990403983,3.2310461098168206
2025-04-08 15:50:00,1.506325152354681,-0.371727578159927,3.271848166844782
2025-04-08 16:00:00,1.5384891818361695,-0.30259190714780276,3.409861568466582
2025-04-08 16:10:00,1.5655127735991894,0.042470525669290105,3.3068684359061065
2025-04-08 16:20:00,1.5866940513136534,-0.17812912831431094,3.2430168455578596
