ds,yhat,yhat_lower,yhat_upper
2025-04-08 05:00:00,-0.06263459752868109,-0.824642982718223,0.6957029399115106
2025-04-08 05:10:00,-0.06269390207038972,-0.7853805090323235,0.6523490346203604
2025-04-08 05:20:00,-0.06322039931789424,-0.8161803311137026,0.6469097541613412
2025-04-08 05:30:00,-0.06419164982221202,-0.7958948485240673,0.6417902761591309
2025-04-08 05:40:00,-0.06556961289299278,-0.8283116311378584,0.6621555969123081
2025-04-08 05:50:00,-0.06730152377353751,-0.8315216703139879,0.7299150671354008
2025-04-08 06:00:00,-0.06932124702102567,-0.8363087919906397,0.6502196704775236
2025-04-08 06:10:00,-0.0715510679137972,-0.8051156220887218,0.7251394662745401
2025-04-08 06:20:00,-0.07390386978089636,-0.8803192854331067,0.6725863825362134
2025-04-08 06:30:00,-0.07628563279604084,-0.8602679861631538,0.64914034601579
2025-04-08 06:40:00,-0.07859817937338584,-0.8102343497688399,0.67039741762743
2025-04-08 06:50:00,-0.08074208317057273,-0.7762909262355827,0.6469524198244511
2025-04-08 07:00:00,-0.0472545331372625,-0.7915308815933209,0.7206563080107824
2025-04-08 07:10:00,-0.04877278112239693,-0.7229619514061795,0.7306148622361895
2025-04-08 07:20:00,-0.049846281545468114,-0.7768454550725393,0.6721563404082254
2025-04-08 07:30:00,-0.050399834338727655,-0.7431454960783505,0.7194447975809093
2025-04-08 07:40:00,-0.050370847935808497,-0.7645098588691936,0.6395145602845739
2025-04-08 07:50:00,-0.049711367135453675,-0.781404893064252,0.6235256443675095
2025-04-08 08:00:00,-0.04838968113875518,-0.8529744095269481,0.6778976007123942
2025-04-08 08:10:00,-0.04639145954039446,-0.8036457586958039,0.6592939800308204
2025-04-08 08:20:00,-0.04372037820591149,-0.7839496459648165,0.6946564442167833
2025-04-08 08:30:00,-0.040398212326084905,-0.8306671971919845,0.6507548861789862
2025-04-08 08:40:00,-0.036464390130528955,-0.7879052238623456,0.7584255536255001
2025-04-08 08:50:00,-0.031975017094031014,-0.8011083343253448,0.6839718357611929
2025-04-08 09:00:00,-0.027001396773945543,-0.8075781849835207,0.6421926541408888
2025-04-08 09:10:00,-0.021628089754186564,-0.7351120590560395,0.7262287749429756
2025-04-08 09:20:00,-0.015950566596174137,-0.768470784459737,0.6867644073914091
2025-04-08 09:30:00,-0.010072523214904386,-0.7948169607543649,0.7755236829519706
2025-04-08 09:40:00,-0.004102937802144324,-0.7300517230378164,0.7151796449180542
2025-04-08 09:50:00,0.0018470433460395924,-0.7062403290316448,0.7350339027226709
2025-04-08 10:00:00,-0.027697821833445768,-0.7911584194971348,0.7196197763001118
2025-04-08 10:10:00,-0.022113216570082854,-0.831826938915785,0.7309272881359558
2025-04-08 10:20:00,-0.016862924089201786,-0.7663480962868551,0.7165329196604725
2025-04-08 10:30:00,-0.01203549276770706,-0.731475330039479,0.7226754480977579
2025-04-08 10:40:00,-0.007706794553393209,-0.7406165979088,0.7314102619699387
2025-04-08 10:50:00,-0.003937835310357032,-0.7868210284504982,0.718617590529488
2025-04-08 11:00:00,-0.0007730047615967101,-0.7414147234582324,0.7615116484657585
2025-04-08 11:10:00,0.0017611791524506926,-0.7795478123870191,0.7201907407083065
2025-04-08 11:20:00,0.0036567913857302875,-0.7097980095529614,0.7260452766911588
2025-04-08 11:30:00,0.004924662186461162,-0.7738841915160399,0.8011257100887837
2025-04-08 11:40:00,0.0055939732672797005,-0.7131565800468205,0.7676018157687123
2025-04-08 11:50:00,0.005711297308036878,-0.7294662923592576,0.7725231175634341
2025-04-08 12:00:00,0.0053391070869561325,-0.7114296233547223,0.7400001263024211
2025-04-08 12:10:00,0.004553796625010112,-0.7843841613138469,0.7445416941221075
2025-04-08 12:20:00,0.0034432715716090773,-0.6801981154504267,0.7582683219879877
2025-04-08 12:30:00,0.002104179228893596,-0.7535009713425779,0.7402736876900846
2025-04-08 12:40:00,0.0006388597497233722,-0.6975007313595892,0.7144607210012591
2025-04-08 12:50:00,-0.0008478912630757451,-0.7508452594274702,0.7258096710492594
2025-04-08 13:00:00,-0.0022521524861428555,-0.6877887440965438,0.745503601913744
2025-04-08 13:10:00,-0.0034741994917615177,-0.7778886948812858,0.7665057310063514
2025-04-08 13:20:00,-0.004421720595319326,-0.7711770225510508,0.7164061188700859
2025-04-08 13:30:00,-0.005012829062908605,-0.7249105606584922,0.7402748074409455
2025-04-08 13:40:00,-0.005178780479325476,-0.740765937177781,0.7241280947833552
2025-04-08 13:50:00,-0.004866312486657046,-0.7240085164813472,0.7293416189422849
2025-04-08 14:00:00,-0.004039535027590774,-0.8099568845709791,0.743361508622343
2025-04-08 14:10:00,-0.002681312303239397,-0.7122332390712905,0.7554909383503801
2025-04-08 14:20:00,-0.000794092539779967,-0.7043439542184792,0.7906071093941729
2025-04-08 14:30:00,0.0015998421354490172,-0.7712301700880116,0.7449123151633272
2025-04-08 14:40:00,0.004458716315363473,-0.7388583199606799,0.7295075560300458
2025-04-08 14:50:00,0.007722185597567391,-0.674393187086184,0.7465780011355398
2025-04-08 15:00:00,0.011312820411900806,-0.7816769885520872,0.7568153480195101
2025-04-08 15:10:00,0.015138108711698794,-0.784065322076865,0.7722207436434781
2025-04-08 15:20:00,0.019092921356023376,-0.7315030765626112,0.7396876249942357
2025-04-08 15:30:00,0.023062370297875903,-0.6814575039709856,0.6995235624237367
2025-04-08 15:40:00,0.026924977892752014,-0.6481810066881676,0.7435619894808851
2025-04-08 15:50:00,0.030556066307140042,-0.7414147420746642,0.7393842994395649
