ds,yhat,yhat_lower,yhat_upper
2025-04-08 05:00:00,2.8536285432440485,-1.6385070312206855,7.466996384818058
2025-04-08 05:10:00,3.179568800851613,-1.4895936875474651,7.51671329669698
2025-04-08 05:20:00,3.5279549768574263,-0.9883972508852261,8.115170426993341
2025-04-08 05:30:00,3.895193070713355,-0.3427832004649467,8.492802356689888
2025-04-08 05:40:00,4.277293180854264,-0.28598868321849574,8.728205975645388
2025-04-08 05:50:00,4.669944100348511,0.22635224903298531,9.274614244644146
2025-04-08 06:00:00,5.0685954999342835,0.28861568276842037,9.93527109510449
2025-04-08 06:10:00,5.468545849291154,0.886460618819286,10.033485933791082
2025-04-08 06:20:00,5.865034076880472,1.4292519979173737,10.35436793326086
2025-04-08 06:30:00,6.25333287209407,2.0648511942941,11.168824614198813
2025-04-08 06:40:00,6.628841490803637,2.1296564900711457,11.159728786321626
2025-04-08 06:50:00,6.987175931009366,2.3248648118317146,11.387248676230174
2025-04-08 07:00:00,6.064802016611396,1.986589551896466,11.062593796105999
2025-04-08 07:10:00,6.376923830971397,2.02849075649627,11.081790435052554
2025-04-08 07:20:00,6.660839717020161,2.1999670211263975,11.431936479804387
2025-04-08 07:30:00,6.913812259415844,2.272270586110512,11.389787389593938
2025-04-08 07:40:00,7.133664918621905,2.721488994960376,12.100088866922746
2025-04-08 07:50:00,7.318818662860664,2.7906808422437033,11.708533262679762
2025-04-08 08:00:00,7.468315448875093,3.042209544178793,11.73829308718014
2025-04-08 08:10:00,7.581828124375528,2.9643464825949075,11.905293093711292
2025-04-08 08:20:00,7.659656654439685,3.2695042732079864,12.277948272175278
2025-04-08 08:30:00,7.702710905233797,3.424466089503688,12.391368475971756
2025-04-08 08:40:00,7.712480536570646,3.2229048958399464,12.225887075965431
2025-04-08 08:50:00,7.690992861077625,3.256714898721203,12.352980176988197
2025-04-08 09:00:00,7.640759805004184,2.7188353786925483,12.395441650335552
2025-04-08 09:10:00,7.564715353317385,2.9644349575523923,12.017607938592674
2025-04-08 09:20:00,7.466145069979864,3.012391989961936,12.150103657046657
2025-04-08 09:30:00,7.3486094507095,2.471982875950685,11.910651143369314
2025-04-08 09:40:00,7.21586298425973,2.6498286598443896,12.0849496275546
2025-04-08 09:50:00,7.071770867943664,2.765915918071927,11.833805451062176
2025-04-08 10:00:00,8.179677741467493,3.9178746415291927,12.712780927887804
2025-04-08 10:10:00,8.024515974646755,3.5107197420000564,12.15104310136972
2025-04-08 10:20:00,7.869441360803085,3.2993519416914183,12.693448882305296
2025-04-08 10:30:00,7.717949948444028,3.696683378965015,12.251223685364922
2025-04-08 10:40:00,7.573263570084272,3.130535598463367,12.27264607339288
2025-04-08 10:50:00,7.438271031304547,3.174006583548128,11.741308486721532
2025-04-08 11:00:00,7.315478484630123,2.370791702223813,12.045527048855519
2025-04-08 11:10:00,7.2069698592967955,3.0378779342734643,11.95689282586851
2025-04-08 11:20:00,7.114377946528944,2.413656071208197,11.577955483561473
2025-04-08 11:30:00,7.0388664560691865,2.642369107011307,11.298727828462216
2025-04-08 11:40:00,6.9811230827505035,2.230305591179192,11.715843786021534
2025-04-08 11:50:00,6.941363345680335,2.5298869225575755,11.614376518690516
2025-04-08 12:00:00,6.91934470496232,2.4633966166067895,11.68368403114946
2025-04-08 12:10:00,6.914390220878104,2.485470497236445,11.496285696972647
2025-04-08 12:20:00,6.925420811596528,2.715373258742305,11.248587026566833
2025-04-08 12:30:00,6.9509949849720325,2.5245840709848446,11.441559484166154
2025-04-08 12:40:00,6.989354778280724,2.3979632268543525,11.021458044050847
2025-04-08 12:50:00,7.038476535653881,2.5191353953371256,11.789561936303825
2025-04-08 13:00:00,7.096125090680456,2.324993647954358,11.578326398138262
2025-04-08 13:10:00,7.159909899907641,2.7791640568271014,11.826947170079686
2025-04-08 13:20:00,7.227341691886721,2.4323365056702166,11.989532159615516
2025-04-08 13:30:00,7.295888254504576,3.1910290565666357,12.11096986071976
2025-04-08 13:40:00,7.36302807681421,2.8431780944327336,12.0067056464802
2025-04-08 13:50:00,7.426300685554845,3.1346571018772313,11.99403355146448
2025-04-08 14:00:00,7.483352670486163,2.892015402726759,12.106970747163155
2025-04-08 14:10:00,7.531978563654676,2.7867503991323925,12.124836792015556
2025-04-08 14:20:00,7.570155928806315,2.9303726264600622,11.79935151113184
2025-04-08 14:30:00,7.596074213513884,3.349115817498826,11.798193834500427
2025-04-08 14:40:00,7.608157118498433,2.9297304404870372,12.096527114675824
2025-04-08 14:50:00,7.605078434996138,3.205588732922142,11.862464495458124
2025-04-08 15:00:00,7.585771490621401,2.7833564487937856,12.246152040257458
2025-04-08 15:10:00,7.549432515344057,3.1316260017855684,11.717782231599717
2025-04-08 15:20:00,7.4955183939176715,2.9166622952437637,12.014799236200657
2025-04-08 15:30:00,7.423739399923621,3.008163651812082,11.803604011971597
2025-04-08 15:40:00,7.334047608888473,2.75238464921617,11.741625903959454
2025-04-08 15:50:00,7.226621761434076,2.833605092240312,11.599689663356013
2025-04-08 16:00:00,7.1018493892129975,2.4639791211217674,11.669376833237298
2025-04-08 16:10:00,6.960307028784982,2.6079044998213843,11.63286091997458
2025-04-08 16:20:00,6.80273933063777,2.407284991677954,11.346622636453832
2025-04-08 16:30:00,6.630037825169249,1.7296072525246085,10.985320420602827
2025-04-08 16:40:00,6.443220034708033,2.0964572485755038,11.035377535284455
2025-04-08 16:50:00,6.243409531195061,1.5563711949039294,10.546558466625433
2025-04-08 17:00:00,4.772365025958692,0.1434304252429285,9.356474465882316
