ds,yhat,yhat_lower,yhat_upper
2025-04-08 05:00:00,20.219544381661482,9.9408222533824,29.88614734945157
2025-04-08 05:10:00,21.29607491945987,11.712887668620304,32.48701422583956
2025-04-08 05:20:00,22.37412463703517,12.473761067151514,31.65201943455305
2025-04-08 05:30:00,23.43974877756928,12.92303184336608,32.85385556008375
2025-04-08 05:40:00,24.479571322968837,14.615063324087208,34.33860804594643
2025-04-08 05:50:00,25.481074081112034,15.615989308530837,35.042194432264345
2025-04-08 06:00:00,26.432856215788078,16.929800717532967,37.01638793479213
2025-04-08 06:10:00,27.324857922166757,17.41015034336316,37.488193477134764
2025-04-08 06:20:00,28.148543084242664,17.859100882528807,37.99908056355417
2025-04-08 06:30:00,28.897037028230343,19.287433889601548,39.09633872138452
2025-04-08 06:40:00,29.565216856333038,20.121256267220136,39.59618015291929
2025-04-08 06:50:00,30.149753252867928,19.984658069231163,39.25289938903618
2025-04-08 07:00:00,31.4230572730828,21.015451987550886,40.58316411916814
2025-04-08 07:10:00,31.83741472910721,20.949088861025405,41.64148036687082
2025-04-08 07:20:00,32.16860889612845,22.033701537125314,42.42898487745922
2025-04-08 07:30:00,32.41997214004325,22.049965561646005,42.282182502961795
2025-04-08 07:40:00,32.596169420642575,22.619807258118378,42.17719249393661
2025-04-08 07:50:00,32.70300070499234,23.558385634706912,42.56630932288149
2025-04-08 08:00:00,32.747182246978824,23.113856152955336,42.883949800651756
2025-04-08 08:10:00,32.73611395234737,23.31113342984588,42.51823207160169
2025-04-08 08:20:00,32.67764026058667,23.29218507603656,41.86717676873668
2025-04-08 08:30:00,32.57981195381448,22.42190857919771,42.1058392290959
2025-04-08 08:40:00,32.4506560536681,22.289370746419756,42.27463746097377
2025-04-08 08:50:00,32.29796049938546,22.381125210166193,42.33137741558694
2025-04-08 09:00:00,32.12907963609255,21.88681712925847,41.496134066675545
2025-04-08 09:10:00,31.950765696303165,22.17763444410606,41.500635245413775
2025-04-08 09:20:00,31.76903047132562,21.668220895501136,41.556507433801926
2025-04-08 09:30:00,31.589040265601277,21.577108099152756,41.84106522805968
2025-04-08 09:40:00,31.415046048523337,21.135765275804815,40.89059164400463
2025-04-08 09:50:00,31.25034949962066,21.14386224103591,41.137693405700176
2025-04-08 10:00:00,30.323351247349294,20.657009092704065,41.10056039796377
2025-04-08 10:10:00,30.183398688714448,20.032368255639966,40.259949537765095
2025-04-08 10:20:00,30.057132893271053,19.837829635829927,39.83434009541134
2025-04-08 10:30:00,29.944394418485306,20.224062076254697,39.32198172463255
2025-04-08 10:40:00,29.84438571133441,19.762393790581356,39.73829071760016
2025-04-08 10:50:00,29.75580388789256,19.154904795662762,39.571178553626346
2025-04-08 11:00:00,29.67698493251959,19.58985909059546,38.889660700908465
2025-04-08 11:10:00,29.60605326057712,18.968120984490078,39.60818565050171
2025-04-08 11:20:00,29.541070523462473,19.1530068994584,39.74049399216244
2025-04-08 11:30:00,29.480177671090527,19.711277832150223,39.690147661057274
2025-04-08 11:40:00,29.421724640216233,19.877479245002384,38.73381569065462
2025-04-08 11:50:00,29.364382576339246,19.684365913136517,38.87868117940827
2025-04-08 12:00:00,29.307234210732403,19.40982673324614,38.47756734925844
2025-04-08 12:10:00,29.249838875263332,18.879040693836377,39.24048366618869
2025-04-08 12:20:00,29.19226962243686,19.29809479900432,38.30512659356898
2025-04-08 12:30:00,29.135120982582286,19.673635735222216,39.54497044544803
2025-04-08 12:40:00,29.079487009513862,19.855452583129672,39.03502342173038
2025-04-08 12:50:00,29.026910394982075,19.18669232106896,38.58165733201025
2025-04-08 13:00:00,28.979304535412027,19.156533050355485,38.79227573990374
2025-04-08 13:10:00,28.938851476262997,18.565892692622388,38.46628064030897
2025-04-08 13:20:00,28.90787960055387,18.649571459926012,37.60836829537787
2025-04-08 13:30:00,28.8887257422243,18.623116217203396,38.69985063990061
2025-04-08 13:40:00,28.88358705645497,18.636179131005846,38.37510379768431
2025-04-08 13:50:00,28.894368454057027,18.75364422969941,38.93204823868307
2025-04-08 14:00:00,28.922531682258096,18.522413251281147,38.3024246427711
2025-04-08 14:10:00,28.968952198462453,19.1235665826016,39.06173785558668
2025-04-08 14:20:00,29.03378984158281,19.180058092240962,38.93572253097552
2025-04-08 14:30:00,29.116378945621953,19.356349085302483,39.45437854220329
2025-04-08 14:40:00,29.215142989499945,18.39364114127081,38.52581111164155
2025-04-08 14:50:00,29.327538135188348,18.897728898164637,39.5565971155743
2025-04-08 15:00:00,29.450029110759495,19.877499035018992,39.366199480705795
2025-04-08 15:10:00,29.57809985992133,19.30866826348197,39.645555333720246
2025-04-08 15:20:00,29.706300247368485,19.61559393682392,39.82452981457206
2025-04-08 15:30:00,29.82832891306736,20.277306632704413,39.688380259281324
2025-04-08 15:40:00,29.93715114101576,20.32466180441753,39.25660057660361
2025-04-08 15:50:00,30.025149396735927,20.270133900495114,39.77861763331577
2025-04-08 16:00:00,30.08430302919463,20.698247331650133,39.84460451757753
2025-04-08 16:10:00,30.10639255912142,20.493031832533923,39.9422538909076
2025-04-08 16:20:00,30.08322303365599,19.92794396764949,39.362055162612215
2025-04-08 16:30:00,30.006860138844832,19.66516780505917,40.18991022740863
2025-04-08 16:40:00,29.869872160754404,20.02494648503772,40.09382496425141
2025-04-08 16:50:00,29.66557048986561,19.17664062237364,39.97624661168143
2025-04-08 17:00:00,30.162194371929733,20.95962913086971,39.85036975020253
2025-04-08 17:10:00,29.807313406927896,20.2107732971903,39.356819573026165
2025-04-08 17:20:00,29.37173837265215,19.840171692403167,39.50123348281919
