ds,yhat,yhat_lower,yhat_upper
2025-04-08 05:00:00,37.246560872761016,21.305486842366268,52.49893779162463
2025-04-08 05:10:00,38.4644264533627,22.90093806485405,55.027210672227994
2025-04-08 05:20:00,39.68357503446282,24.287868081098438,54.16702007231273
2025-04-08 05:30:00,40.887985180094404,24.986447812791756,56.92922810739769
2025-04-08 05:40:00,42.06220699731097,26.89986674613061,58.03902773512971
2025-04-08 05:50:00,43.19169900900346,28.34811871196826,59.215284318089076
2025-04-08 06:00:00,44.26313477918595,29.269580794793853,60.44486951760434
2025-04-08 06:10:00,45.26467176417214,29.572157634584258,62.089012161062705
2025-04-08 06:20:00,46.186176042158195,30.447846773529797,62.6345012062614
2025-04-08 06:30:00,47.019397931429985,33.17739229053176,62.749961643129126
2025-04-08 06:40:00,47.758094988632514,32.014123484733815,63.33769379201917
2025-04-08 06:50:00,48.398100423359395,32.45265546210288,64.73837187429028
2025-04-08 07:00:00,49.956852926691674,33.56688855535704,67.19531102896137
2025-04-08 07:10:00,50.395290933796794,35.08811867457158,65.69620519715752
2025-04-08 07:20:00,50.734859425618026,33.22836083065246,66.86911794040022
2025-04-08 07:30:00,50.979306154264115,34.16325354865028,66.62755906416965
2025-04-08 07:40:00,51.134018035663615,35.6337703328698,66.76372771915153
2025-04-08 07:50:00,51.20580595542938,35.31513570988901,66.8313827357089
2025-04-08 08:00:00,51.202661608534854,36.09183266842592,65.76830681157898
2025-04-08 08:10:00,51.133494255991074,35.53800367208931,67.34820784738105
2025-04-08 08:20:00,51.00785565352426,34.70066311950027,66.69268254354834
2025-04-08 08:30:00,50.83566152162891,34.45224950932062,66.65446646224446
2025-04-08 08:40:00,50.626917787053024,34.65327275827356,65.26357799108364
2025-04-08 08:50:00,50.39145943472833,36.08565052146419,67.6355684932813
2025-04-08 09:00:00,50.138709193319336,33.77284902066915,66.75729042611653
2025-04-08 09:10:00,49.87746244161224,33.36105521248387,66.34500788520329
2025-04-08 09:20:00,49.61570371830547,33.45834595216683,64.88070316341633
2025-04-08 09:30:00,49.36045905893139,34.09646474958378,64.14041856807735
2025-04-08 09:40:00,49.11768712199082,33.61459222096371,65.02566431952951
2025-04-08 09:50:00,48.89221073486121,32.224201018975805,64.52905637982076
2025-04-08 10:00:00,47.668172776826935,32.201098932409444,63.98978069261937
2025-04-08 10:10:00,47.48711350746086,32.44764290208275,63.61572078225072
2025-04-08 10:20:00,47.33092160955671,30.54416019282563,63.082995859794195
2025-04-08 10:30:00,47.199982657497216,31.229752400855535,62.994946297518545
2025-04-08 10:40:00,47.093775078531046,31.366775667387838,61.849292911359726
2025-04-08 10:50:00,47.01100638437233,32.015012482034834,64.28630949736844
2025-04-08 11:00:00,46.94976725613675,31.541514517889325,62.29100713532033
2025-04-08 11:10:00,46.90769697663251,30.11251474283422,62.19836745036328
2025-04-08 11:20:00,46.8821534825413,31.775328578445393,62.4530150616579
2025-04-08 11:30:00,46.87038130981438,30.5819206189258,62.32326343910893
2025-04-08 11:40:00,46.86967094648008,30.06866679201342,62.780593203628776
2025-04-08 11:50:00,46.87750356245041,31.033735146039966,61.980964301049006
2025-04-08 12:00:00,46.8916757421954,31.74412367785167,62.78170541799757
2025-04-08 12:10:00,46.91039968360431,30.131058473183447,62.30279129025682
2025-04-08 12:20:00,46.9323753138817,31.97741327755412,62.84658377688498
2025-04-08 12:30:00,46.956831874527985,31.961471742097366,62.83481548007229
2025-04-08 12:40:00,46.98353770871632,31.356292102283167,63.18468350083167
2025-04-08 12:50:00,47.012778203329766,32.416262443506696,62.390967724274084
2025-04-08 13:00:00,47.04530305392355,31.64825511096914,62.64648882712017
2025-04-08 13:10:00,47.0822451934799,31.097895447789295,63.065267671929654
2025-04-08 13:20:00,47.12501481397637,31.305245797604528,62.29091436287464
2025-04-08 13:30:00,47.175172880521544,31.253030626979644,61.477624949496416
2025-04-08 13:40:00,47.23428935178924,31.6613291255783,62.870202811327346
2025-04-08 13:50:00,47.303791956132585,31.05957052943512,63.73081644037552
2025-04-08 14:00:00,47.38481180686995,32.394161592307206,63.61623995748051
2025-04-08 14:10:00,47.47803235034891,32.04687001561577,63.90549170437391
2025-04-08 14:20:00,47.58354813262647,31.073512333672067,63.447047157972776
2025-04-08 14:30:00,47.70073962548715,32.61266619944834,63.752548812542805
2025-04-08 14:40:00,47.82816989510944,33.30484197926442,64.82612975525572
2025-04-08 14:50:00,47.96350822421187,32.3759521865441,62.921048176532864
2025-04-08 15:00:00,48.10348494628235,32.81176765741814,63.67232650699554
2025-04-08 15:10:00,48.2438807315943,32.63809348865477,64.4700399932314
2025-04-08 15:20:00,48.379552420935596,32.493088194600084,64.40955910565978
2025-04-08 15:30:00,48.50449626939306,31.607178331769607,63.3146900773037
2025-04-08 15:40:00,48.61194817173858,32.59127870660571,64.10081702269561
2025-04-08 15:50:00,48.69451914426147,32.590709397855804,63.64191775728851
2025-04-08 16:00:00,48.74436307400204,31.63821733767589,64.60877011307046
2025-04-08 16:10:00,48.75337255118391,32.39069907415017,65.044885821732
2025-04-08 16:20:00,48.713397525192235,32.90404361591873,64.32324674869282
2025-04-08 16:30:00,48.61648059567572,32.73252470307343,64.08747862477449
2025-04-08 16:40:00,48.455102005447145,31.544904864679893,63.56281565241922
2025-04-08 16:50:00,48.22242686471405,32.434584295976336,64.10700482970896
2025-04-08 17:00:00,48.932063189734244,33.030567125412055,65.37279970876219
2025-04-08 17:10:00,48.54022475362132,31.5313607857638,64.59469807309968
2025-04-08 17:20:00,48.063036493844834,31.77174635247119,63.92476987805505
